"board","drift_deg","roll_case","n_elements","rho_v_kg_m2_s","rho_kgm3","n_rho_refused","scan_speed_ms","board_speed_setting_ms","roll_rad","roll_min_rad","roll_max_rad","turn_radius_m","yaw_rate_rad_s","drag_total_n","drag_friction_n","drag_planing_n","drag_rail_n","lift_total_n","contact_area_m2","volume_litres","total_mass_kg"
"2003_Taylor_Knox_channel_island_Copy_1","15","0","8","20500.0010114324","1025","0","20.0000009867634","10","-0.0242490300188365","-0.0600756444036961","-0.000268623727606609","100000","0.000200000009867634","1319.88871765137","870.286436080933","445.075173377991","7.94440697983373","4065.65844726563","1.40124876005575","39.6622179970145","2.10402965545654"
"2003_Taylor_Knox_channel_island_Copy_1","15","1","8","20500.0004142627","1025","0","20.0000004041587","10","0.110980280209333","0.0386321805417538","0.311678856611252","100000","0.000200000004041587","1378.08921051025","808.686851382256","561.373022079468","11.4077887654421","3926.89520263672","1.26658243592829","36.1501052007079","2.10402965545654"
"2003_Taylor_Knox_channel_island_Copy_1","15","2","9","20499.9999806974","1025","0","19.9999999811682","10","0.162509050634172","0.089577741920948","0.316166996955872","100000","0.000199999999811682","1281.22058868408","929.690972328186","339.863618850708","15.677435118705","4573.13104248047","1.41354249697179","39.6778826713562","2.10402965545654"
"2003_Taylor_Knox_channel_island_Copy_1","15","3","12","20499.9996494245","1025","0","19.9999996579751","10","0.282172232866287","0.112612083554268","0.734991729259491","100000","0.000199999996579751","1987.65702056885","1212.90363383293","730.296226501465","50.2752959728241","6094.53073120117","1.86061700666323","53.6160584762692","2.10402965545654"
"2003_Taylor_Knox_channel_island_Copy_1","15","4","10","20499.9997856716","1025","0","19.9999997908991","10","0.534831786155701","0.304497212171555","0.930805444717407","100000","0.000199999997908991","10412.3938674927","382.984309673309","1009.29273223877","19.5524807497859","4578.42999267578","0.555668188724667","14.1483395956457","2.10402965545654"
"2003_Taylor_Knox_channel_island_Copy_1","2","0","12","20500.000004065","1025","0","20.0000000039659","10","-0.0209164391077744","-0.0773685872554779","-0.00329052493907511","100000","0.000200000000039659","2800.01151275635","2250.85619664192","489.445578575134","64.5740267355577","6096.69692993164","3.89906412968412","117.42756588757","2.10402965545654"
"2003_Taylor_Knox_channel_island_Copy_1","2","1","11","20500.0000424235","1025","0","20.0000000413887","10","0.16531939432025","0.0493196360766888","0.464219182729721","100000","0.000200000000413887","2431.7098236084","1684.11502414942","566.952447891235","185.377309434916","5360.10049438477","2.82565933663864","84.8618530035019","2.10402965545654"
"2003_Taylor_Knox_channel_island_Copy_1","2","2","9","20499.9987858703","1025","0","19.9999988154832","10","0.294994162188636","0.170356750488281","0.459534049034119","100000","0.000199999988154832","1469.7266998291","1057.40307331085","335.629398345947","80.7548893555067","4569.52435302734","1.7305493094027","49.9430631697178","2.10402965545654"
"2003_Taylor_Knox_channel_island_Copy_1","2","3","8","20500.0003547369","1025","0","20.0000003460847","10","0.602916780859232","0.445372432470322","1.04702961444855","100000","0.000200000003460847","1406.08055114746","576.657840490341","775.505247116089","58.453595638508","3921.984375","0.922668966464698","25.2905039414763","2.10402965545654"
"2003_Taylor_Knox_channel_island_Copy_1","2","4","6","20500.0001045305","1025","0","20.000000101981","10","1.04159037272135","0.841970920562744","1.23682045936584","100000","0.00020000000101981","10710.322303772","224.360849618912","978.63883972168","17.3369807694107","2803.203125","0.34948627371341","8.54439923167229","2.10402965545654"
"2003_Taylor_Knox_channel_island_Copy_1","20","0","9","20499.9999246062","1025","0","19.9999999264451","10","-0.0351421632803977","-0.099655419588089","-0.00411832379177213","100000","0.000199999999264451","1645.5838470459","1174.60231423378","460.004963874817","14.8289988557808","4573.53384399414","1.90244475705549","54.9257057309151","2.10402965545654"
"2003_Taylor_Knox_channel_island_Copy_1","20","1","8","20500.0001603021","1025","0","20.0000001563923","10","0.0634988455567509","0.0293710958212614","0.169012233614922","100000","0.000200000001563923","1377.03234863281","1015.97084999084","341.639097213745","22.9022512708325","4064.47793579102","1.57945289649069","45.3474804759026","2.10402965545654"
"2003_Taylor_Knox_channel_island_Copy_1","20","2","9","20500.0002072315","1025","0","20.000000202177","10","0.14603827893734","0.082956962287426","0.24829725921154","100000","0.00020000000202177","1174.61386871338","812.42160320282","340.131502151489","26.2061349786818","4571.71551513672","1.20446497015655","32.8316633701324","2.10402965545654"
