timestamp,speed_ms,roll_rad,turn_radius_m,lift_force_n,yaw_rate_rad_s,roll_rate_rad_s,accel_x_ms2,accel_y_ms2,accel_z_ms2
1.67,6.808631307375986,0.5917091119838447,7.031686689611576,436.7538160086435,0.9682785379836212,-0.22296404576638285,0.2236292088797942,6.5926515679755315,-4.466857439857067
1.68,6.810857165308475,0.5894166863605279,7.071246338581421,437.20330235469993,0.9631763396712348,-0.23547080221478778,0.2215198837984822,6.560056474505419,-4.461358530545261
1.69,6.813061705051956,0.5869996959395489,7.112970357913538,437.65926781742684,0.9578363696499989,-0.24787427338695545,0.21936587533777363,6.525798289768396,-4.455780357257352
1.7,6.81524448281523,0.5844592008927888,7.156889836862432,438.1215909547872,0.9522634326034312,-0.2601690187104877,0.2171678037879765,6.489908105237227,-4.4501244056864095
1.71,6.817405061127715,0.5817963155653392,7.203037792830793,438.5901465915911,0.9464624866904212,-0.2723496453037433,0.21492631285666697,6.4524181469308,-4.4443922071960085
1.72,6.819543009072364,0.5790122079867139,7.2514492421355,439.06480586995093,0.9404386325214154,-0.28441081034133453,0.21264206941169483,6.413361701872992,-4.438585338202972
1.73,6.821657902515949,0.5761080993585125,7.302161275796015,439.5454363021773,0.9341971020452865,-0.2963472233976472,0.21031576321028922,6.372773043674727,-4.432705419530257
1.74,6.823749324336569,0.573085263518761,7.355213140603594,440.0319018261024,0.927743247393724,-0.3081536487674008,0.20794810661435292,6.330687357560739,-4.4267541157301435
1.75,6.825816864648236,0.5699450263831645,7.410646325751431,440.5240628628206,0.9210825297287556,-0.3198249077622395,0.20553983429199008,6.287140665155401,-4.420733134377846
1.76,6.827860121022409,0.5666887653635162,7.468504655328753,441.02177637682746,0.9142205081375632,-0.3313558809822259,0.20309170290535583,6.242169749333311,-4.414644225335787
1.77,6.829878698706343,0.56331790876352,7.528834387006836,441.5248959385401,0.9071628286170378,-0.3427415105613951,0.20060449078509457,6.1958120794297,-4.408489179988744
1.78,6.831872210838111,0.5598339351522883,7.591684317271703,442.0332717891774,0.8999152131885993,-0.35397680238631324,0.19807899759101133,6.148105737093647,-4.402269830450113
1.79,6.833840278658164,0.5562383727157937,7.657105893587135,442.5467509079758,0.8924834491816993,-0.36505682828666397,0.19551604395964262,6.099089343053663,-4.395988048739607
1.8,6.835782531717304,0.552532798586555,7.72515333390295,443.06517708171583,0.8848733787221396,-0.3759767281968973,0.19291647113868216,6.0488019850504715,-4.389645745932692
1.81,6.837698608080937,0.5487188381518557,7.795883753957212,443.58839097652833,0.8770908884589387,-0.38673171228799097,0.19028114060803958,5.997283147176158,-4.38324487128212
1.82,6.839588154529465,0.5447981643407952,7.869357302857654,444.1162302119508,0.869141899560941,-0.39731706306846415,0.1876109336884202,5.94457264084225,-4.37678741131194
1.83,6.841450826754706,0.5407724968904865,7.945637307467292,444.64852943719904,0.8610323580117514,-0.4077281374536279,0.1849067511368485,5.89071053758205,-4.370275388884416
1.84,6.843286289552202,0.5366436015917226,8.02479042616205,445.18512040961656,0.8527682252289152,-0.41796036880216714,0.18216951272984616,5.835737103874799,-4.363710862240289
1.85,6.8450942170093025,0.5324132895144431,8.10688681257504,445.7258320752648,0.8443554690305407,-0.42800926891923274,0.17940015683421962,5.779692738161131,-4.357095924012861
1.86,6.846874292688886,0.528083416213338,8.192000289992716,446.27049065160975,0.8358000549698436,-0.43787043002510573,0.17659963996576877,5.722617910200979,-4.350432700216419
1.87,6.848626209808618,0.523655880913941,8.280208537123356,446.81891971226355,0.8271079380553757,-0.4475395266886173,0.17376893633613832,5.66455310290681,-4.343723349209534
1.8800000000000001,6.850349671415609,0.5191326256795656,8.371593286018243,447.3709402737308,0.8182850548720124,-0.4570123177244034,0.17090903738785634,5.605538756766794,-4.336970060633822
1.8900000000000001,6.852044390556375,0.5145156345594529,8.466240532991328,447.9263708841142,0.8093373161151354,-0.466284648053239,0.16802095131822625,5.5456152169546655,-4.330175054328744
1.9000000000000001,6.853710090441973,0.5098069327185009,8.564240763454437,448.4850277137251,0.8002705995478681,-0.47535245052460207,0.16510570259171686,5.484822683205271,-4.323340579223094
1.9100000000000001,6.855346504608209,0.5050085855489609,8.665689191662784,449.0467246475467,0.7910907433887318,-0.48421174770058584,0.16216433144191633,5.423201162517852,-4.316468912203831
1.92,6.856953377070812,0.5001226977644891,8.770686016450565,449.6112733794912,0.781803540134683,-0.49285865360069736,0.15919789336265033,5.36079042473243,-4.309562356962955
1.93,6.858530462475462,0.49515141247694694,8.879336694129243,450.17848350839614,0.7724147308221933,-0.5012893754062331,0.15620745858870855,5.297629961008797,-4.302623242823111
1.94,6.860077526242586,0.4900969102563645,8.99175222982252,450.74816263569517,0.7629299997268709,-0.5095002151239092,0.1531941115668456,5.233758945222569,-4.295653923542713
1.95,6.861594344706799,0.48496140817446876,9.108049488623578,451.32011646470244,0.7533549695000321,-0.5174875712080973,0.15015895041696758,5.169216198278184,-4.288656776101315
1.96,6.863080705250925,0.47974715883220254,9.228351528081719,451.8941489014445,0.7436951967387334,-0.5252479401404525,0.14710308638399283,5.104040155325393,-4.2816341994660645
1.97,6.864536406434479,0.4744564493716597,9.352787953659485,452.4700621569731,0.7339561679839622,-0.5327779179666509,0.14402764328083073,5.038268835853049,-4.274588613340025
1.98,6.865961258116542,0.4690916004728695,9.481495298948092,453.04765685109004,0.7241432961400376,-0.5400742017895338,0.14093375692261212,4.971939816622312,-4.267522456893237
1.99,6.867355081572931,0.46365496533586903,9.614617432590466,453.6267321174118,0.7142619173067462,-0.5471335912178965,0.13782257455257074,4.905090207390509,-4.260438187477377
2.0,6.868717709607593,0.4581489286485116,9.75230599403866,454.2070857097015,0.70431728801437,-0.5539529897702372,0.13469525426006435,4.837756629367095,-4.2533382793249235
2.0100000000000002,6.870048986658133,0.4525759055404643,9.89472086046795,454.78851410939455,0.694314582850519,-0.5605294062329319,0.13155296439117947,4.769975196334172,-4.246225222233708
2.02,6.871348768895417,0.44693834052385295,10.042030647385392,455.37081263423954,0.6842588924665836,-0.5668599559723847,0.1283968829520976,4.701781498356,-4.23910152023783
2.0300000000000002,6.872616924317175,0.4412387064210166,10.194413245708517,455.95377554797955,0.6741552219506405,-0.5729418622002547,0.12522819700548915,4.633210587994773,-4.231969690265846
2.04,6.873853332835527,0.43547950327984786,10.352056398352055,456.5371961709914,0.6640084895528368,-0.5787724571914399,0.12204810206086769,4.56429696894385,-4.224832260787226
2.05,6.875057886358392,0.4296632572771878,10.515158319651453,457.1208669918037,0.6538235257485195,-0.5843491834543219,0.11885780145881597,4.495074586984009,-4.217691770448078
2.06,6.876230488864703,0.4237925196107614,10.683928361272647,457.7045797794113,0.6436050726238323,-0.5896695948524072,0.11565850574970504,4.4255768231639765,-4.210550766697113
2.07,6.877371056473386,0.41786986538013965,10.85858772861391,458.2881256963033,0.6333577835679812,-0.5947313576774221,0.11245143206730646,4.355836489102569,-4.203411804402891
2.08,6.878479517506049,0.411897892457213,11.039370252100309,458.87129541211937,0.6230862232560209,-0.5995322516729101,0.10923780349756385,4.2858858243067415,-4.196277444463375
2.09,6.879555812543337,0.40587922034668145,11.226523218209408,459.45387921784953,0.6127948679057382,-0.6040701710080892,0.10601884844341214,4.215756495397648,-4.189150252408834
2.1,6.880599894474917,0.3998164890370512,11.420308265554523,460.0356671404922,0.602488105792022,-0.6083431252015548,0.10279579998555555,4.14547959713498,-4.182032796999154
2.11,6.8816117285430485,0.39371235784265035,11.621002351893619,460.6164490580806,0.5921702380020346,-0.6123492399943781,0.09956989523987048,4.07508565512893,-4.174927648816621
2.12,6.882591292379715,0.38756950423716363,11.828898798536473,461.1960148149933,0.5818454794144711,-0.6160867581722129,0.09634237471187745,4.004604630128539,-4.167837378855247
2.13,6.883538576037286,0.3813906226792061,12.04430841929628,461.77415433745824,0.5715179598862742,-0.6195540403360539,0.09311448164885938,3.934065923775299,-4.160764557107716
2.14,6.884453582012692,0.37517842343044255,12.26756074188486,462.35065774916296,0.561191725630284,-0.6227495656213472,0.08988746138984816,3.8634983857112926,-4.1537117511510395
2.15,6.885336325265083,0.36893563136677915,12.499005330491892,462.9253154868808,0.5508707407675066,-0.6256719323650989,0.08666256071405698,3.792930321932199,-4.146681524732011
2.16,6.886186833226973,0.3626649847831406,12.73901321923138,463.497918416025,0.5405588890379107,-0.6283198587206607,0.08344102718811364,3.722389504276661,-4.139676436353544
2.17,6.887005145808845,0.35636923419236594,12.987978467194505,464.06825794604106,0.53025997565397,-0.6306921832200219,0.08022410851271644,3.6519031809453644,-4.132699037862994
2.18,6.887791315397227,0.35005114111874014,13.246319847034748,464.63612614554665,0.5199777292814722,-0.6327878652832519,0.07701305186920138,3.581498087944895,-4.125751873043557
2.19,6.888545406846229,0.3437134768867009,13.514482680343598,465.201315857133,0.5097158041325109,-0.6346059856749353,0.07380910326606482,3.511200461353941,-4.118837476209822
2.2,6.889267497462549,0.33735902140524143,13.792940834576955,465.7636208117352,0.49947778215593647,-0.6361457469073795,0.0706135068865077,3.4410360503115727,-4.111958370808589
2.21,6.8899576769839594,0.3309905619485533,14.082198897983394,466.3228357424864,0.4892671753109962,-0.6374064735904128,0.06742750443695655,3.3710301306302553,-4.105117068026005
2.22,6.890616047551288,0.3246108919334332,14.382794550896536,466.8787564979629,0.4790874279102992,-0.6383876127276533,0.06425233449736112,3.301207518938778,-4.09831606540215
2.23,6.891242723673907,0.31822280969400024,14.69530115391263,467.4311801547404,0.4689419190187273,-0.6390887339590368,0.061089231873445726,3.2315925872634828,-4.091557845454052
2.24,6.891837832188757,0.31182911725425244,15.020330575920978,467.979905129165,0.4588339648953552,-0.6395095297496267,0.05793942695153653,3.162209277958977,-4.0848448743083035
2.25,6.892401512212937,0.3054326190990077,15.358536287727924,468.5247312882615,0.44876682146593866,-0.6396498155244845,0.05480414505654174,3.0930811189028287,-4.0781796003442405
2.2600000000000002,6.892933915089888,0.29903612094376275,15.710616750166727,471.6374293053014,0.4387436868139971,-0.6395095297496295,0.04194448823424679,3.0242312388717765,-4.040099591327469
2.27,6.893240401977622,0.2926424285040151,16.076410480513417,475.9349346135268,0.42877982061562037,-0.6390887339590395,0.014811294362804261,2.9556823830203123,-3.9875249310196015
2.2800000000000002,6.893230140977144,0.28625434626458196,16.456218380040795,480.1853336356074,0.418883001050698,-0.6383876127276505,-0.016762259192226736,2.8874569283856317,-3.9355265578399172
2.29,6.892905156793778,0.2798746762494621,16.850805350110974,484.38587414146656,0.40905493913075097,-0.6374064735904128,-0.04812289428111072,2.8195768993463184,-3.8841381419181746
2.3000000000000003,6.8922676830915215,0.2735062167927737,17.26099178995298,488.5338554819108,0.39929731541285307,-0.6361457469073767,-0.0792498438851208,2.7520639829652094,-3.8333927223558466
2.31,6.891320159916075,0.2671517613113146,17.687658424165672,492.62663208528886,0.3896117843671633,-0.6346059856749214,-0.11012261184597527,2.6849395441503074,-3.7833226644488223
2.32,6.890065230854602,0.2608140970792753,18.13175162658517,496.6616168298224,0.3799999786425619,-0.6327878652832547,-0.14072099884394618,2.6182246405706073,-3.733959618431114
2.33,6.8885057399391965,0.2544960040056495,18.59428929999174,500.6362842837687,0.37046351322189314,-0.6306921832200232,-0.17102512764783917,2.5519400372670513,-3.6853344798354724
2.34,6.886644728301645,0.2482002534148748,19.07636737928307,504.5481738060686,0.36100398945873413,-0.6283198587206592,-0.2010154675788467,2.486106220901854,-3.6374773515608014
2.35,6.8844854305876195,0.2419296068312363,19.579167035152285,508.39489250065856,0.35162299898801963,-0.6256719323650974,-0.23067285813302973,2.4207434135925467,-3.590417507729799
2.36,6.882031271138985,0.23568681476757286,20.103962666198157,512.1741180181608,0.342322127503256,-0.6227495656213485,-0.2599785317106029,2.3558715862802346,-3.544183359413749
2.37,6.8792858599534075,0.22947461551880932,20.65213078002341,515.8836011992394,0.33310295839341036,-0.6195540403360524,-0.2889141354034841,2.291510471584436,-3.4988024222943284
2.38,6.876252988430915,0.2232957339608518,21.225159878550908,519.5211685544763,0.32396707623294346,-0.6160867581722129,-0.3174617517966105,2.2276795761000034,-3.454301286325391
2.39,6.872936624917475,0.21715288035536506,21.824661479883357,523.0847245762315,0.31491607011877504,-0.6123492399943808,-0.3456039187412774,2.1643981920944086,-3.4107055874502223
2.4,6.869340910056089,0.2110487491609642,22.452382428990873,526.5722538785406,0.30595153684832516,-0.6083431252015533,-0.3733236480634172,2.101685408566733,-3.368039981422536
2.41,6.865470151956207,0.204986017851334,23.11021867287548,529.9818231617276,0.2970750839330753,-0.6040701710080865,-0.40060444317369104,2.0395601216324133,-3.326328119771871
2.42,6.861328821192616,0.19896734574080246,23.800230703276345,533.3115829990124,0.28828833244242813,-0.5995322516729129,-0.42743031554941524,1.97804104420079,-3.2855926279466563
2.43,6.856921545645219,0.19299537281787574,24.524660902237816,536.5597694430311,0.27959291967292976,-0.5947313576774262,-0.4537858000631001,1.9171467149151649,-3.245855085660427
2.44,6.8522531051913536,0.18707271858725394,25.285953063914704,539.7247054507752,0.2709905016382446,-0.5896695948524058,-0.4796559691362834,1.8568955063280244,-3.2071360094594494
2.45,6.847328426262493,0.18120198092082762,26.086774411010893,542.8048021260952,0.2624827553755486,-0.5843491834543219,-0.5050264457015174,1.797305632286698,-3.1694548375222333
2.46,6.842152576277323,0.1753857349181675,26.93004047765935,545.7985597794936,0.2540713810643338,-0.5787724571914538,-0.5298834149591869,1.738395154507669,-3.1328299166942712
2.47,6.836730757963309,0.16962653177699855,27.818943294118053,548.7045688055405,0.24575810395389264,-0.5729418622002547,-0.5542136349201421,1.6801819883203222,-3.0972784917539493
2.48,6.83106830357892,0.1639268976741624,28.756983384531296,551.5215103788119,0.23754467609608276,-0.5668599559723833,-0.578004445728908,1.6226839075638722,-3.062816696898597
2.49,6.825170669048731,0.15828933265755088,29.748006179876263,554.248156969831,0.22943287788025868,-0.5605294062329305,-0.6012437777665802,1.5659185486237808,-3.029459549432586
2.5,6.819043428023589,0.1527163095495038,30.79624355739417,556.8833726830171,0.22142451936760119,-0.5539529897702372,-0.6239201585360288,1.5099034135969227,-2.9972209456329497
2.5100000000000002,6.8126922658780105,0.14721027286214614,31.90636134945058,559.4261134191926,0.21352144142238028,-0.5471335912178951,-0.646022718335626,1.4546558725773748,-2.9661136587613006
2.52,6.806122973656876,0.1417736377251459,33.08351382406086,561.8754268656866,0.20572551663804658,-0.540074201789524,-0.6675411947323795,1.400193165057639,-2.936149339184907
2.5300000000000002,6.799341441983363,0.13640878882635565,34.33340633279318,564.2304523175625,0.19803865005637514,-0.5327779179666509,-0.6884659358474376,1.3465324004427524,-2.907338516563751
2.54,6.7923536549399275,0.13111807936581288,35.662367557657966,566.4904203339447,0.19046277967827657,-0.5252479401404622,-0.708787902471375,1.29369055767776,-2.879690604054946
2.5500000000000003,6.785165683933935,0.1259038300235464,37.07743307739154,568.8337885410012,0.18299987676523596,-0.5174875712081097,-0.7294694323826789,1.2416844839916183,-2.851022393401094
2.56,6.777764266292274,0.12076832794165068,38.58622126368282,572.742971957917,0.17565244909512492,-0.5095002151238883,-0.7595239744103033,1.1905308927636604,-2.803198370977637
2.57,6.769975204445729,0.11571382572106864,40.19531730655959,576.4839646179487,0.16842696259399645,-0.5012893754062205,-0.7976984721094205,1.1402463605214643,-2.7574319543686934
2.58,6.7618102968500855,0.11074254043352627,41.91427849078956,580.0556666295404,0.16132474517808906,-0.4928586536007182,-0.8346843328831621,1.0908473230819187,-2.713736599386595
2.59,6.753281517788066,0.10585665264905428,43.7538333175346,583.4571987631851,0.15434719670794306,-0.48421174770058306,-0.8704647967257451,1.042350070850151,-2.672123062316523
2.6,6.744401000915571,0.10105830547951461,45.72605815742128,586.6878991147437,0.14749578845603956,-0.47535245052459096,-0.9050247433915803,0.9947707432937445,-2.632599440736673
2.61,6.7351810229202345,0.09634960363856246,47.84458586814147,589.7473192954226,0.1407720623077861,-0.46628464805324454,-0.9383506792768337,0.9481253226127458,-2.5951712201291577
2.62,6.725633987330034,0.09173261251844972,50.12485317056506,592.6352201756118,0.1341776296968695,-0.45701231772439926,-0.9704307206106488,0.9024296266286492,-2.55984132594889
2.63,6.7157724085080215,0.08720935728407447,52.58439524735769,595.3515672107528,0.1277141702765039,-0.44753952668862906,-1.0012545731247435,0.85769930091844,-2.5266101808058044
2.64,6.705608895867539,0.08278182198467714,55.24319816726682,597.8965253782033,0.12138343032863737,-0.4378704300251064,-1.0308135083785253,0.8139498102226284,-2.4954757664060483
2.65,6.695156138340451,0.07845194868357235,58.12412249580021,600.2704537546888,0.11518722091373015,-0.42800926891923136,-1.0591003369244678,0.771196429158938,-2.4664336898901564
2.66,6.68442688912905,0.07422163660629251,61.253415031536576,602.4738997643597,0.10912741576428914,-0.4179603688021789,-1.0861093785049736,0.7294542322759797,-2.439477254200957
2.67,6.6734339507703515,0.07009274130752877,64.66133028394383,604.5075931277161,0.10320594892597569,-0.40772813745362163,-1.1118364294765204,0.6887380834840771,-2.4145975321109847
2.68,6.662190160539519,0.06606707385722008,68.38288946592988,606.3724395417756,0.09742481215068859,-0.3973170630684638,-1.1362787276606667,0.6490626249027285,-2.391783443537814
2.69,6.650708376217138,0.06214640004615949,72.4588129450505,608.0695141217593,0.09178605204670874,-0.3867317122879865,-1.159434914824642,0.6104422651669481,-2.371021835776914
2.7,6.6390014622430265,0.05833243961146035,76.93667303031668,609.6000546343598,0.0862917669916263,-0.3759767281968869,-1.181304996995003,0.5728911672369416,-2.3522975662842422
2.71,6.627082276277238,0.05462686548222175,81.87232873031094,610.9654545522822,0.0809441038144521,-0.36505682828667474,-1.201890302808728,0.5364232357579003,-2.335593587645342
2.72,6.614963656186852,0.05103130304572685,87.33172422927284,612.1672559592308,0.07574525425400422,-0.3539768023863139,-1.2211934401057167,0.5010521040188705,-2.3208910343740503
2.73,6.602658407475124,0.047547329434495474,93.39316050689021,613.2071423338967,0.07069745120134363,-0.3427415105613916,-1.2392182509640914,0.4667911205616138,-2.3081693111914867
2.74,6.59017929116757,0.04417647283449902,100.15018803082238,614.0869312407503,0.06580296473471789,-0.3313558809822245,-1.255969765378273,0.4336533354921677,-2.2974061824451586
2.75,6.577539012167558,0.04092021181485098,107.71532262520923,614.8085669545821,0.061064097956182325,-0.3198249077622364,-1.2714541537758972,0.40165148654961047,-2.2885778623385806
2.7600000000000002,6.564750208092052,0.03777997467925429,116.22486377876447,615.3741130448201,0.05648318263971588,-0.30815364876741297,-1.2856786785653718,0.3707979849877762,-2.2816591056529765
2.77,6.551825438596251,0.034757138839502724,125.84520600794285,615.7857449445879,0.05206257470135752,-0.29634722339764547,-1.2986516449014385,0.3411049013271718,-2.276623298655658
2.7800000000000002,6.538777175194023,0.031853030211301384,136.78119687606363,616.0457425284116,0.04780464950250989,-0.28441081034132865,-1.3103823508501922,0.31258395103516207,-2.273442549902601
2.79,6.525617791579247,0.02906892263267615,149.28733750859143,616.1564827212935,0.043711796998212926,-0.27234964530374517,-1.3208810371289736,0.2852464801934386,-2.272087780657278
2.8000000000000003,6.512359554451444,0.02640603730522648,163.68298750180088,616.1204321606842,0.03978641674278943,-0.26016901871048476,-1.3301588365899786,0.25910345121229167,-2.2725288146623583
2.81,6.4990146148474475,0.023865542258466457,180.37329936887667,615.9401399316268,0.03603091276584393,-0.24787427338694487,-1.3382277236093643,0.23416542865151319,-2.2747344670162244
2.82,6.485594999979257,0.021448551837487582,199.87849160754936,615.6182303940703,0.03244768833213617,-0.235470802214789,-1.3451004635363084,0.2104425652077876,-2.278672631921921
2.83,6.472112605576721,0.019156126214170677,222.8754870837773,615.1573961200525,0.02903914059936031,-0.22296404576639117,-1.3507905623482142,0.1879445879282346,-2.284310369091981
2.84,6.458579188732292,0.01698927092215976,250.2582718811716,614.5603909571366,0.025807655188312715,-0.2103594899184943,-1.355312216650617,0.16668078470921546,-2.291613988608696
2.85,6.445006361243709,0.01494893641580079,283.22725696322385,613.6823581065765,0.02275560068034191,-0.19766266344586814,-1.3580358324292163,0.14665999113872527,-2.302355634178974
2.86,6.431418472083708,0.013036017653242396,323.4260435296537,611.0974552267218,0.01988528320692899,-0.184879135596238,-1.352089661521516,0.12789057773965906,-2.3339787227129385
2.87,6.417964568013279,0.01125135370387603,373.1663876845593,608.5434161349975,0.017198667350068083,-0.17201451364743545,-1.3387693778343923,0.11038043766978378,-2.3652242309857052
2.88,6.40464308452702,0.009595727380293687,435.7422051165588,606.0197849670335,0.014698239026017254,-0.15907444044780558,-1.3256044182428095,0.09413697493270658,-2.396097735933822
2.89,6.3914524796484224,0.008069864894919919,516.0056176513197,603.5261141431315,0.012386400963501364,-0.1460645919411346,-1.3125925498431723,0.0791670931520904,-2.4266047131411232
2.9,6.378391233530157,0.006674435541470995,621.344285850267,601.061964188606,0.010265470172952127,-0.1329906746769638,-1.2997315792784736,0.06547718495922315,-2.4567505390366406
2.91,6.365457848062853,0.005410051401380643,763.457133419623,598.626903558638,0.008337675514997346,-0.1198584233074943,-1.2870193519000317,0.05307312204154135,-2.4865404930373014
2.92,6.352650846492156,0.004277267075321109,961.7715986824695,596.2205084675097,0.006605155377009104,-0.10667359807220561,-1.2744537509497,0.0419602458969691,-2.5159797596370286
2.93,6.339968773043859,0.0032765794399365307,1250.497921610574,593.8423627221022,0.005069955466122104,-0.09344198227120452,-1.2620326967621942,0.032143359335937156,-2.5450734304436926
2.94,6.327410192556912,0.0024084274298970185,1694.5272906933628,591.4920575595287,0.003734026726691358,-0.08016937972849185,-1.2497541459870476,0.023626718769746816,-2.5738265061654664
2.95,6.314973690124118,0.0016731918453666938,2429.5617357263304,589.1691914887919,0.002599223389660532,-0.06686161224621395,-1.2376160908293077,0.016414027320461485,-2.6022438985479526
2.96,6.302657870740326,0.0010711951849727394,3780.1556305366657,586.8733701363509,0.0016673011607846269,-0.05352451705100303,-1.2256165583088396,0.010508428783913712,-2.6303304322634804
2.97,6.290461358957941,0.0006027015043466331,6692.581404506871,584.6042060954856,0.0009399155540673533,-0.04016394423361189,-1.2137536095376156,0.005912502473544229,-2.6580908467539484
2.98,6.278382798549574,0.00026791630030050163,14997.79551123567,582.3613187793569,0.00041862037616435647,-0.026785754182850032,-1.20202533901419,0.002628258968832648,-2.6855297980284454
2.99,6.266420852177657,6.698642068963245e-05,59756.25017009828,580.1443342776569,0.00010486636685434693,-0.020092987961086918,-1.1961946371916277,0.0006571367879481915,-2.712651860416966
