board,drift_deg,roll_case,element_index,sub_index,rho_v_kg_m2_s,rho_kgm3,scan_speed_ms,incidence_deg_derived,incidence_deg_stored_parent
default_shortboard,30,0,0,2,20459.999792119,1023.0,19.9999997967927,24.2673574381715,20.2724113464355
default_shortboard,30,0,0,3,20459.9998006454,1023.0,19.9999998051275,25.1390012582278,20.2724113464355
default_shortboard,30,0,0,4,20459.9989084594,1023.0,19.9999989330004,25.2430205031199,20.2724113464355
default_shortboard,30,0,0,5,20459.9998435191,1023.0,19.9999998470373,21.8129851436161,20.2724113464355
default_shortboard,30,0,0,6,20459.9996043526,1023.0,19.9999996132479,22.0133442493485,20.2724113464355
default_shortboard,30,0,0,7,20459.9995772324,1023.0,19.9999995867374,21.7663794326915,20.2724113464355
default_shortboard,30,0,0,8,20459.9996710479,1023.0,19.9999996784437,21.2766450565264,20.2724113464355
default_shortboard,30,0,0,9,20460.0004588364,1023.0,20.0000004485205,21.2349085831496,20.2724113464355
default_shortboard,30,0,1,0,20460.0009590519,1023.0,20.0000009374896,18.2446925700144,14.6075134277344
default_shortboard,30,0,1,1,20460.0008334897,1023.0,20.0000008147504,18.1462947165655,14.6075134277344
default_shortboard,30,0,1,2,20459.9990087094,1023.0,19.9999990309965,18.1610139302402,14.6075134277344
default_shortboard,30,0,1,3,20460.0004890483,1023.0,20.000000478053,18.53380442812,14.6075134277344
default_shortboard,30,0,1,4,20459.9995976996,1023.0,19.9999996067445,17.0499389885927,14.6075134277344
default_shortboard,30,0,1,5,20460.0005877424,1023.0,20.0000005745283,15.7273036130684,14.6075134277344
default_shortboard,30,0,1,6,20460.0004041254,1023.0,20.0000003950395,15.874042077674,14.6075134277344
default_shortboard,30,0,1,7,20459.9984289887,1023.0,19.9999984643096,15.6545990872635,14.6075134277344
default_shortboard,30,0,1,8,20460.0005715056,1023.0,20.0000005586565,15.2377690444517,14.6075134277344
default_shortboard,30,0,1,9,20459.9999576273,1023.0,19.9999999585799,15.2077475515832,14.6075134277344
default_shortboard,30,0,2,0,20459.999156338,1023.0,19.999999175306,14.7828151409304,11.3919200897217
default_shortboard,30,0,2,1,20460.0013514625,1023.0,20.0000013210777,14.6297051875293,11.3919200897217
default_shortboard,30,0,2,2,20460.0001885566,1023.0,20.0000001843173,14.6564086265102,11.3919200897217
default_shortboard,30,0,2,3,20460.0010332551,1023.0,20.0000010100245,14.8554559041952,11.3919200897217
default_shortboard,30,0,2,4,20460.0010274097,1023.0,20.0000010043106,13.4209509104622,11.3919200897217
default_shortboard,30,0,2,5,20460.0000571543,1023.0,20.0000000558693,12.2712291627241,11.3919200897217
default_shortboard,30,0,2,6,20460.0005551127,1023.0,20.0000005426321,12.2986183440706,11.3919200897217
default_shortboard,30,0,2,7,20460.0001490924,1023.0,20.0000001457404,12.0229285684853,11.3919200897217
default_shortboard,30,0,2,8,20459.9993189435,1023.0,19.9999993342557,11.6495158043799,11.3919200897217
default_shortboard,30,0,2,9,20460.0002419711,1023.0,20.0000002365309,12.1420775513519,11.3919200897217
default_shortboard,30,0,3,0,20460.0008076675,1023.0,20.0000007895088,9.07181121164439,5.87239217758179
default_shortboard,30,0,3,1,20459.9983331627,1023.0,19.9999983706381,7.90393134858224,5.87239217758179
default_shortboard,30,0,3,2,20460.0007509585,1023.0,20.0000007340748,7.31838520740692,5.87239217758179
default_shortboard,30,0,3,3,20460.0009319028,1023.0,20.0000009109509,6.8715711988209,5.87239217758179
default_shortboard,30,0,3,4,20459.9996920029,1023.0,19.9999996989275,6.30204509589727,5.87239217758179
default_shortboard,30,0,3,5,20459.9991834112,1023.0,19.9999992017705,5.33455692838005,5.87239217758179
default_shortboard,30,0,3,6,20459.9997723644,1023.0,19.9999997774823,4.98278512098743,5.87239217758179
default_shortboard,30,0,3,7,20459.9997268153,1023.0,19.9999997329572,4.83011717042174,5.87239217758179
default_shortboard,30,0,3,8,20460.000692247,1023.0,20.0000006766833,4.41793903755568,5.87239217758179
default_shortboard,30,0,3,9,20459.9996795821,1023.0,19.999999686786,5.29121814856198,5.87239217758179
default_shortboard,30,0,4,0,20459.9985822685,1023.0,19.9999986141432,7.30908483703189,4.42649412155151
default_shortboard,30,0,4,1,20459.9991161468,1023.0,19.9999991360184,5.91218830939506,4.42649412155151
default_shortboard,30,0,4,2,20460.0000127405,1023.0,20.0000000124541,4.70314989325913,4.42649412155151
default_shortboard,30,0,4,3,20460.0004184001,1023.0,20.0000004089932,4.12071065177233,4.42649412155151
default_shortboard,30,0,4,4,20459.9996330598,1023.0,19.9999996413096,3.45576999619835,4.42649412155151
default_shortboard,30,0,4,5,20460.0013907736,1023.0,20.000001359505,3.16886157186821,4.42649412155151
default_shortboard,30,0,4,6,20460.0002936947,1023.0,20.0000002870916,2.93709841066736,4.42649412155151
default_shortboard,30,0,4,7,20459.9988394889,1023.0,19.9999988655805,2.67550498021706,4.42649412155151
default_shortboard,30,0,4,8,20460.0003335435,1023.0,20.0000003260445,0.954122142654948,4.42649412155151
default_shortboard,30,0,4,9,20460.0003970271,1023.0,20.0000003881008,2.98409189564002,4.42649412155151
default_shortboard,30,0,5,0,20460.0006461598,1023.0,20.0000006316323,6.23825669650625,3.77907538414001
default_shortboard,30,0,5,1,20459.9999212712,1023.0,19.9999999230413,4.59713885443837,3.77907538414001
default_shortboard,30,0,5,2,20459.999905158,1023.0,19.9999999072903,3.16340385144161,3.77907538414001
default_shortboard,30,0,5,3,20460.0002639065,1023.0,20.0000002579731,2.76982408215639,3.77907538414001
default_shortboard,30,0,5,4,20460.0023303908,1023.0,20.0000022779968,2.44861533011464,3.77907538414001
default_shortboard,30,0,5,5,20459.9999259648,1023.0,19.9999999276293,2.32565446804858,3.77907538414001
default_shortboard,30,0,5,6,20459.9985024517,1023.0,19.9999985361209,2.44932923862451,3.77907538414001
default_shortboard,30,0,5,7,20460.0017434404,1023.0,20.0000017042428,2.60291662832843,3.77907538414001
default_shortboard,30,0,5,8,20460.0003628803,1023.0,20.0000003547217,1.59427048161874,3.77907538414001
default_shortboard,30,0,5,9,20459.9994892495,1023.0,19.9999995007327,3.47894955862607,3.77907538414001
default_shortboard,30,0,6,0,20460.0003495364,1023.0,20.0000003416778,5.48284245828185,3.19095993041992
default_shortboard,30,0,6,1,20460.0012018413,1023.0,20.0000011748204,3.68009380871019,3.19095993041992
default_shortboard,30,0,6,2,20459.999918,1023.0,19.9999999198436,2.74197485936613,3.19095993041992
default_shortboard,30,0,6,3,20460.0016398048,1023.0,20.0000016029373,1.64780506358497,3.19095993041992
default_shortboard,30,0,6,4,20460.0000718956,1023.0,20.0000000702792,1.51825408806242,3.19095993041992
default_shortboard,30,0,6,5,20460.0001916015,1023.0,20.0000001872937,1.83349897195695,3.19095993041992
default_shortboard,30,0,6,6,20460.0005123606,1023.0,20.0000005008413,2.33997663444262,3.19095993041992
default_shortboard,30,0,6,7,20460.000475144,1023.0,20.0000004644613,2.97857342167939,3.19095993041992
default_shortboard,30,0,6,8,20460.0002070884,1023.0,20.0000002024325,2.31299312045487,3.19095993041992
default_shortboard,30,0,6,9,20459.9989801348,1023.0,19.9999990030643,0.386295846464318,3.19095993041992
default_shortboard,30,1,0,0,20459.9997319767,1023.0,19.9999997380026,22.1155085458598,17.2879829406738
default_shortboard,30,1,0,1,20460.0003170406,1023.0,20.0000003099126,24.3679434206234,17.2879829406738
default_shortboard,30,1,0,2,20459.9993673048,1023.0,19.9999993815296,24.448426609262,17.2879829406738
default_shortboard,30,1,0,3,20460.0007171258,1023.0,20.0000007010027,18.4488767332528,17.2879829406738
default_shortboard,30,1,0,4,20459.9993815692,1023.0,19.9999993954733,18.7496103437685,17.2879829406738
default_shortboard,30,1,0,5,20460.0005817433,1023.0,20.000000568664,18.4972030218863,17.2879829406738
default_shortboard,30,1,0,6,20459.9993834132,1023.0,19.9999993972759,17.8907002579801,17.2879829406738
default_shortboard,30,1,0,7,20459.9999353365,1023.0,19.9999999367903,17.5569800908256,17.2879829406738
default_shortboard,30,1,0,8,20460.0015993521,1023.0,20.0000015633941,17.6184477509437,17.2879829406738
default_shortboard,30,1,0,9,20459.9995040837,1023.0,19.9999995152334,18.9657366416622,17.2879829406738
default_shortboard,30,1,1,0,20459.9997558007,1023.0,19.999999761291,16.7314427799215,12.852409362793
default_shortboard,30,1,1,1,20460.000473677,1023.0,20.0000004630274,16.9545766279158,12.852409362793
default_shortboard,30,1,1,2,20460.0005329198,1023.0,20.0000005209382,17.2195700683382,12.852409362793
default_shortboard,30,1,1,3,20460.0001008946,1023.0,20.0000000986262,13.8061362153116,12.852409362793
default_shortboard,30,1,1,4,20459.9989673697,1023.0,19.9999989905862,13.8713271300854,12.852409362793
default_shortboard,30,1,1,5,20459.9978727944,1023.0,19.9999979206201,13.4808948146444,12.852409362793
default_shortboard,30,1,1,6,20459.9996368954,1023.0,19.9999996450591,12.6850086649891,12.852409362793
default_shortboard,30,1,1,7,20459.9990893432,1023.0,19.9999991098174,12.6057044931927,12.852409362793
default_shortboard,30,1,1,8,20459.9990687302,1023.0,19.9999990896678,13.7259475941572,12.852409362793
default_shortboard,30,1,1,9,20459.9994811244,1023.0,19.9999994927902,18.6177623827927,12.852409362793
default_shortboard,30,1,2,0,20460.0005483696,1023.0,20.0000005360407,9.88965345025154,6.61878108978271
default_shortboard,30,1,2,1,20460.0001977191,1023.0,20.0000001932739,9.42526862244326,6.61878108978271
default_shortboard,30,1,2,2,20459.9992615946,1023.0,19.9999992781961,7.91150348932448,6.61878108978271
default_shortboard,30,1,2,3,20460.000527276,1023.0,20.0000005154214,6.38523825268058,6.61878108978271
default_shortboard,30,1,2,4,20460.000304545,1023.0,20.000000297698,6.24103853318221,6.61878108978271
default_shortboard,30,1,2,5,20460.0007536785,1023.0,20.0000007367336,5.73606688474833,6.61878108978271
default_shortboard,30,1,2,6,20459.9994405074,1023.0,19.9999994530864,5.24373940920688,6.61878108978271
default_shortboard,30,1,2,7,20460.000726519,1023.0,20.0000007101848,4.82876723859736,6.61878108978271
default_shortboard,30,1,2,8,20460.0006051296,1023.0,20.0000005915245,4.72605103813032,6.61878108978271
default_shortboard,30,1,2,9,20460.0001054416,1023.0,20.000000103071,6.91790802192073,6.61878108978271
default_shortboard,30,1,3,0,20459.9990435772,1023.0,19.9999990650803,7.96272463688961,5.02571201324463
default_shortboard,30,1,3,1,20459.9988150661,1023.0,19.9999988417068,6.71104429447126,5.02571201324463
default_shortboard,30,1,3,2,20459.9990051107,1023.0,19.9999990274787,5.07839734918784,5.02571201324463
default_shortboard,30,1,3,3,20459.9999859207,1023.0,19.9999999862373,4.26514046414546,5.02571201324463
default_shortboard,30,1,3,4,20460.0004510647,1023.0,20.0000004409235,3.72834855866727,5.02571201324463
default_shortboard,30,1,3,5,20459.998857963,1023.0,19.9999988836393,3.44862388902296,5.02571201324463
default_shortboard,30,1,3,6,20460.0013868624,1023.0,20.0000013556818,3.27685805101541,5.02571201324463
default_shortboard,30,1,3,7,20460.001642867,1023.0,20.0000016059306,2.1185978197582,5.02571201324463
default_shortboard,30,1,3,8,20459.9989807919,1023.0,19.9999990037066,1.53628794116595,5.02571201324463
default_shortboard,30,1,3,9,20460.0004859895,1023.0,20.000000475063,4.7990777677534,5.02571201324463
default_shortboard,30,1,4,0,20460.0001680716,1023.0,20.0000001642928,6.09666560144801,3.8047833442688
default_shortboard,30,1,4,1,20460.0007045619,1023.0,20.0000006887213,4.73101656317984,3.8047833442688
default_shortboard,30,1,4,2,20459.9988859779,1023.0,19.9999989110243,3.33960521300428,3.8047833442688
default_shortboard,30,1,4,3,20460.0017159528,1023.0,20.0000016773732,2.82255595885394,3.8047833442688
default_shortboard,30,1,4,4,20459.9998506463,1023.0,19.9999998540042,2.36272723723758,3.8047833442688
default_shortboard,30,1,4,5,20459.999521646,1023.0,19.9999995324008,2.36085203115698,3.8047833442688
default_shortboard,30,1,4,6,20459.9996388743,1023.0,19.9999996469934,2.59708198788766,3.8047833442688
default_shortboard,30,1,4,7,20459.9993722588,1023.0,19.9999993863722,2.11669987340251,3.8047833442688
default_shortboard,30,1,4,8,20459.9994729819,1023.0,19.9999994848308,2.32464340796238,3.8047833442688
default_shortboard,30,1,4,9,20460.0000583049,1023.0,20.000000056994,5.3095420450467,3.8047833442688
default_shortboard,30,1,5,0,20459.999379029,1023.0,19.9999993929902,5.60126635503473,3.30938386917114
default_shortboard,30,1,5,1,20459.9989776845,1023.0,19.9999990006691,4.06923615123894,3.30938386917114
default_shortboard,30,1,5,2,20460.0002971121,1023.0,20.0000002904321,2.73552770612935,3.30938386917114
default_shortboard,30,1,5,3,20460.000763336,1023.0,20.000000746174,2.16029151682208,3.30938386917114
default_shortboard,30,1,5,4,20460.0002689773,1023.0,20.0000002629299,1.85553832871714,3.30938386917114
default_shortboard,30,1,5,5,20459.9985883983,1023.0,19.9999986201352,2.04416831689234,3.30938386917114
default_shortboard,30,1,5,6,20460.0005747153,1023.0,20.0000005617941,2.66219498712554,3.30938386917114
default_shortboard,30,1,5,7,20460.0006121288,1023.0,20.0000005983664,3.24270791261435,3.30938386917114
default_shortboard,30,1,5,8,20459.999905662,1023.0,19.999999907783,3.60187739084886,3.30938386917114
default_shortboard,30,1,5,9,20460.0004154356,1023.0,20.0000004060954,2.02746316465413,3.30938386917114
default_shortboard,30,1,6,0,20459.9991187297,1023.0,19.9999991385432,5.02165449735939,2.72977256774902
default_shortboard,30,1,6,1,20460.001009473,1023.0,20.0000009867771,3.21978841048996,2.72977256774902
default_shortboard,30,1,6,2,20459.999974089,1023.0,19.9999999746715,2.06519972216488,2.72977256774902
default_shortboard,30,1,6,3,20459.999820037,1023.0,19.999999824083,1.44410549760352,2.72977256774902
default_shortboard,30,1,6,4,20460.0007728751,1023.0,20.0000007554986,1.31449019360752,2.72977256774902
default_shortboard,30,1,6,5,20460.0001254938,1023.0,20.0000001226724,1.68015246269656,2.72977256774902
default_shortboard,30,1,6,6,20460.000272098,1023.0,20.0000002659805,2.54322072569158,2.72977256774902
default_shortboard,30,1,6,7,20459.9990256762,1023.0,19.9999990475819,3.01382259165224,2.72977256774902
default_shortboard,30,1,6,8,20460.0020556635,1023.0,20.0000020094462,4.37467111730391,2.72977256774902
default_shortboard,30,1,6,9,20460.0007985744,1023.0,20.0000007806201,3.80833165393883,2.72977256774902
default_shortboard,30,1,7,0,20460.0001162068,1023.0,20.0000001135941,4.55659254966155,2.38669061660767
default_shortboard,30,1,7,1,20460.0004424241,1023.0,20.0000004324772,3.03843506875349,2.38669061660767
default_shortboard,30,1,7,2,20459.9993889728,1023.0,19.9999994027105,1.7687719327125,2.38669061660767
default_shortboard,30,1,7,3,20460.0014081167,1023.0,20.0000013764582,1.07831342241742,2.38669061660767
default_shortboard,30,1,7,4,20459.9997895116,1023.0,19.999999794244,0.972999178671227,2.38669061660767
default_shortboard,30,1,7,5,20460.0002568968,1023.0,20.000000251121,1.40452925357099,2.38669061660767
default_shortboard,30,1,7,6,20460.0002848383,1023.0,20.0000002784343,2.49930059137755,2.38669061660767
default_shortboard,30,1,7,7,20459.9988850801,1023.0,19.9999989101467,3.10829283351979,2.38669061660767
default_shortboard,30,1,7,8,20459.9997490761,1023.0,19.9999997547176,4.62746353524375,2.38669061660767
default_shortboard,30,1,7,9,20460.0002119267,1023.0,20.000000207162,4.85157550870472,2.38669061660767
default_shortboard,30,2,0,0,,,,,23.8444938659668
default_shortboard,30,2,0,1,20460.0003471755,1023.0,20.00000033937,25.5049348182445,23.8444938659668
default_shortboard,30,2,0,2,20460.0005656846,1023.0,20.0000005529664,25.0050069075736,23.8444938659668
default_shortboard,30,2,0,3,20460.0001922444,1023.0,20.0000001879222,24.4602158386285,23.8444938659668
default_shortboard,30,2,0,4,20459.9992220252,1023.0,19.9999992395163,24.2260120220447,23.8444938659668
default_shortboard,30,2,0,5,20460.0002547066,1023.0,20.00000024898,24.1775629730676,23.8444938659668
default_shortboard,30,2,0,6,20460.0005969495,1023.0,20.0000005835284,24.6003846184131,23.8444938659668
default_shortboard,30,2,0,7,20460.0010506865,1023.0,20.0000010270641,26.913243651495,23.8444938659668
default_shortboard,30,2,0,8,20460.000467263,1023.0,20.0000004567576,27.6368443080366,23.8444938659668
default_shortboard,30,2,0,9,20459.9998266771,1023.0,19.9999998305739,39.3952035584816,23.8444938659668
default_shortboard,30,2,1,0,20459.999892874,1023.0,19.9999998952825,20.4683756494322,9.92150783538818
default_shortboard,30,2,1,1,20459.9990363974,1023.0,19.999999058062,11.990081657225,9.92150783538818
default_shortboard,30,2,1,2,20459.9992621922,1023.0,19.9999992787803,10.8602271608015,9.92150783538818
default_shortboard,30,2,1,3,20459.9997528744,1023.0,19.9999997584305,10.1629530438089,9.92150783538818
default_shortboard,30,2,1,4,20460.0013284362,1023.0,20.0000012985691,9.72539491050873,9.92150783538818
default_shortboard,30,2,1,5,20460.0002462897,1023.0,20.0000002407524,9.00897143618145,9.92150783538818
default_shortboard,30,2,1,6,20459.9999986996,1023.0,19.9999999987288,8.58039582813747,9.92150783538818
default_shortboard,30,2,1,7,20459.9997658643,1023.0,19.9999997711283,8.37173344214593,9.92150783538818
default_shortboard,30,2,1,8,20460.0001566768,1023.0,20.0000001531542,8.59648399614631,9.92150783538818
default_shortboard,30,2,1,9,20459.9990242168,1023.0,19.9999990461552,11.8528044483284,9.92150783538818
default_shortboard,30,2,2,0,20459.9988591007,1023.0,19.9999988847514,10.9243755169966,6.96077108383179
default_shortboard,30,2,2,1,20460.0005419889,1023.0,20.0000005298034,9.03080949242155,6.96077108383179
default_shortboard,30,2,2,2,20460.0004704006,1023.0,20.0000004598247,7.07082343864246,6.96077108383179
default_shortboard,30,2,2,3,20459.9999011293,1023.0,19.9999999033522,6.36134668542216,6.96077108383179
default_shortboard,30,2,2,4,20459.9992934491,1023.0,19.9999993093344,5.88692534724026,6.96077108383179
default_shortboard,30,2,2,5,20460.0002201835,1023.0,20.0000002152332,5.34487695608224,6.96077108383179
default_shortboard,30,2,2,6,20459.998461843,1023.0,19.9999984964252,4.99154624638849,6.96077108383179
default_shortboard,30,2,2,7,20460.0003146891,1023.0,20.0000003076139,4.88621942328673,6.96077108383179
default_shortboard,30,2,2,8,20459.9999237434,1023.0,19.9999999254579,5.18987738380681,6.96077108383179
default_shortboard,30,2,2,9,20460.0005963618,1023.0,20.0000005829539,7.42111841151616,6.96077108383179
default_shortboard,30,2,3,0,20460.0002415412,1023.0,20.0000002361106,9.04104248662039,5.42422437667847
default_shortboard,30,2,3,1,20460.0009705835,1023.0,20.000000948762,6.85965546452729,5.42422437667847
default_shortboard,30,2,3,2,20460.001221042,1023.0,20.0000011935894,4.84884664081929,5.42422437667847
default_shortboard,30,2,3,3,20460.0016537492,1023.0,20.0000016165681,4.41858419681065,5.42422437667847
default_shortboard,30,2,3,4,20460.000858328,1023.0,20.0000008390303,3.94018345942632,5.42422437667847
default_shortboard,30,2,3,5,20460.0001371016,1023.0,20.0000001340191,3.7434789262573,5.42422437667847
default_shortboard,30,2,3,6,20459.9999314247,1023.0,19.9999999329665,2.97167667865054,5.42422437667847
default_shortboard,30,2,3,7,20459.9997536051,1023.0,19.9999997591448,3.08287185375545,5.42422437667847
default_shortboard,30,2,3,8,20460.0005968276,1023.0,20.0000005834091,3.25360799286935,5.42422437667847
default_shortboard,30,2,3,9,20460.0001207194,1023.0,20.0000001180053,7.17027318828122,5.42422437667847
default_shortboard,30,2,4,0,20459.9997434887,1023.0,19.9999997492559,7.25987450074685,4.04415035247803
default_shortboard,30,2,4,1,20460.000206729,1023.0,20.0000002020812,5.31997635139065,4.04415035247803
default_shortboard,30,2,4,2,20459.9989013118,1023.0,19.9999989260135,3.61819561312192,4.04415035247803
default_shortboard,30,2,4,3,20459.9994108105,1023.0,19.9999994240572,2.73655590768804,4.04415035247803
default_shortboard,30,2,4,4,20459.9997192093,1023.0,19.9999997255223,2.53608931636234,4.04415035247803
default_shortboard,30,2,4,5,20460.0010409717,1023.0,20.0000010175677,2.68754490938301,4.04415035247803
default_shortboard,30,2,4,6,20460.0003060632,1023.0,20.000000299182,3.27612480087402,4.04415035247803
default_shortboard,30,2,4,7,20460.0001188801,1023.0,20.0000001162074,3.26585534378468,4.04415035247803
default_shortboard,30,2,4,8,20459.999544569,1023.0,19.9999995548084,4.44655612640759,4.04415035247803
default_shortboard,30,2,4,9,20459.9995407308,1023.0,19.9999995510565,2.92235053408423,4.04415035247803
default_shortboard,30,2,5,0,20460.0005835784,1023.0,20.0000005704579,6.3053916992192,3.30688071250916
default_shortboard,30,2,5,1,20460.0009694193,1023.0,20.000000947624,4.37654075679488,3.30688071250916
default_shortboard,30,2,5,2,20460.0016718182,1023.0,20.0000016342309,2.93677301004157,3.30688071250916
default_shortboard,30,2,5,3,20460.0008283673,1023.0,20.0000008097432,2.01366997682525,3.30688071250916
default_shortboard,30,2,5,4,20459.9991787175,1023.0,19.9999991971823,1.79500270749054,3.30688071250916
default_shortboard,30,2,5,5,20459.9992863974,1023.0,19.9999993024412,2.15676923906765,3.30688071250916
default_shortboard,30,2,5,6,20460.0002183002,1023.0,20.0000002133922,2.95075730602569,3.30688071250916
default_shortboard,30,2,5,7,20459.9991507792,1023.0,19.9999991698721,3.21535122509827,3.30688071250916
default_shortboard,30,2,5,8,20460.0013842978,1023.0,20.0000013531748,4.90711193004924,3.30688071250916
default_shortboard,30,2,5,9,20460.0007160143,1023.0,20.0000006999162,4.32776050685961,3.30688071250916
default_shortboard,30,2,6,0,20459.9997346695,1023.0,19.9999997406349,6.01752366888577,2.90139532089233
default_shortboard,30,2,6,1,20459.9985932054,1023.0,19.9999986248342,4.00671874505712,2.90139532089233
default_shortboard,30,2,6,2,20460.0010265229,1023.0,20.0000010034437,2.24799148132682,2.90139532089233
default_shortboard,30,2,6,3,20460.0011440148,1023.0,20.000001118294,1.58911714681285,2.90139532089233
default_shortboard,30,2,6,4,20460.0009993214,1023.0,20.0000009768538,1.40772875445483,2.90139532089233
default_shortboard,30,2,6,5,20459.9997916486,1023.0,19.999999796333,1.86948252097948,2.90139532089233
default_shortboard,30,2,6,6,20459.9992464368,1023.0,19.999999263379,2.80347172997466,2.90139532089233
default_shortboard,30,2,6,7,20459.998546961,1023.0,19.9999985796295,3.44482430562982,2.90139532089233
default_shortboard,30,2,6,8,20460.001291675,1023.0,20.0000012626345,4.94515914506333,2.90139532089233
default_shortboard,30,2,6,9,20460.0009858665,1023.0,20.0000009637014,5.63054839732399,2.90139532089233
default_shortboard,30,2,7,0,20460.0007867656,1023.0,20.0000007690769,6.43835070569595,2.86405324935913
default_shortboard,30,2,7,1,20460.0003906008,1023.0,20.0000003818189,4.00481370682594,2.86405324935913
default_shortboard,30,2,7,2,20460.0008911103,1023.0,20.0000008710755,2.10921175939148,2.86405324935913
default_shortboard,30,2,7,3,20460.0016364273,1023.0,20.0000015996357,1.49281949942754,2.86405324935913
default_shortboard,30,2,7,4,20460.0001308226,1023.0,20.0000001278813,1.36752462802461,2.86405324935913
default_shortboard,30,2,7,5,20459.9996265113,1023.0,19.9999996349084,1.80762210999736,2.86405324935913
default_shortboard,30,2,7,6,20460.0009121868,1023.0,20.0000008916782,2.828516020918,2.86405324935913
default_shortboard,30,2,7,7,20460.0011527446,1023.0,20.0000011268275,3.55657989804813,2.86405324935913
default_shortboard,30,2,7,8,20459.9983686089,1023.0,19.9999984052873,5.2855545494757,2.86405324935913
default_shortboard,30,2,7,9,20459.9995362266,1023.0,19.9999995466536,6.59214358370166,2.86405324935913
default_shortboard,30,2,8,0,20459.9998376085,1023.0,19.9999998412595,4.90793188945187,1.94450449943542
default_shortboard,30,2,8,1,20459.9987153173,1023.0,19.9999987442007,2.87289038815767,1.94450449943542
default_shortboard,30,2,8,2,20459.9991600091,1023.0,19.9999991788946,1.289301889464,1.94450449943542
default_shortboard,30,2,8,3,20459.9999663284,1023.0,19.9999999670855,0.653613648545807,1.94450449943542
default_shortboard,30,2,8,4,20460.0002094723,1023.0,20.0000002047628,0.50172855089405,1.94450449943542
default_shortboard,30,2,8,5,20460.0000016715,1023.0,20.0000000016339,1.00382275984901,1.94450449943542
default_shortboard,30,2,8,6,20460.0003645293,1023.0,20.0000003563336,2.17982026804024,1.94450449943542
default_shortboard,30,2,8,7,20459.9996085638,1023.0,19.9999996173644,3.07895375869941,1.94450449943542
default_shortboard,30,2,8,8,20459.9989866277,1023.0,19.9999990094112,5.12629279080684,1.94450449943542
default_shortboard,30,2,8,9,20459.9989575513,1023.0,19.9999989809885,6.96649705249528,1.94450449943542
default_shortboard,30,2,9,0,20460.000543076,1023.0,20.000000530866,4.24358874166923,1.58013677597046
default_shortboard,30,2,9,1,20460.0009192692,1023.0,20.0000008986013,2.32893935313129,1.58013677597046
default_shortboard,30,2,9,2,20459.9989078792,1023.0,19.9999989324332,0.865228033309129,1.58013677597046
default_shortboard,30,2,9,3,20460.0007098618,1023.0,20.000000693902,0.284234052649621,1.58013677597046
default_shortboard,30,2,9,4,20459.9998028067,1023.0,19.9999998072401,0.163666268198131,1.58013677597046
default_shortboard,30,2,9,5,20460.0003960249,1023.0,20.0000003871212,0.716785363563071,1.58013677597046
default_shortboard,30,2,9,6,20459.9994291179,1023.0,19.9999994419529,1.97483346698516,1.58013677597046
default_shortboard,30,2,9,7,20460.0016324974,1023.0,20.0000015957942,2.96265967625093,1.58013677597046
default_shortboard,30,2,9,8,20459.9996098916,1023.0,19.9999996186624,4.95160953875684,1.58013677597046
default_shortboard,30,2,9,9,20459.9991622327,1023.0,19.9999991810681,6.93147221784957,1.58013677597046
default_shortboard,30,3,0,0,20459.9990258672,1023.0,19.9999990477686,33.710921342915,32.5491333007813
default_shortboard,30,3,0,1,20460.0008353139,1023.0,20.0000008165336,33.8667220374996,32.5491333007813
default_shortboard,30,3,0,2,20460.0002359494,1023.0,20.0000002306445,33.875188569127,32.5491333007813
default_shortboard,30,3,0,3,20459.9999015202,1023.0,19.9999999037343,33.9836006024328,32.5491333007813
default_shortboard,30,3,0,4,20460.0003313942,1023.0,20.0000003239435,34.1633922493955,32.5491333007813
default_shortboard,30,3,0,5,20460.0002443853,1023.0,20.0000002388908,34.7728542387842,32.5491333007813
default_shortboard,30,3,0,6,20460.0000805228,1023.0,20.0000000787125,35.1427314783869,32.5491333007813
default_shortboard,30,3,0,7,20460.0002284865,1023.0,20.0000002233495,34.5381551290928,32.5491333007813
default_shortboard,30,3,0,8,20459.9986624343,1023.0,19.9999986925067,36.1666637635416,32.5491333007813
default_shortboard,30,3,0,9,20460.0002502262,1023.0,20.0000002446004,46.2359322032449,32.5491333007813
default_shortboard,30,3,1,0,20460.0007962556,1023.0,20.0000007783534,14.7386049992159,13.3402795791626
default_shortboard,30,3,1,1,20459.9999085691,1023.0,19.9999999106247,13.6106031273012,13.3402795791626
default_shortboard,30,3,1,2,20460.0010498057,1023.0,20.000001026203,13.1765306371833,13.3402795791626
default_shortboard,30,3,1,3,20459.9997574355,1023.0,19.9999997628891,12.5137250519821,13.3402795791626
default_shortboard,30,3,1,4,20460.0000430034,1023.0,20.0000000420366,12.244062007901,13.3402795791626
default_shortboard,30,3,1,5,20459.9996633231,1023.0,19.9999996708926,11.90110555902,13.3402795791626
default_shortboard,30,3,1,6,20459.9998666602,1023.0,19.9999998696581,11.7326516528268,13.3402795791626
default_shortboard,30,3,1,7,20460.0002005281,1023.0,20.0000001960196,11.931814253712,13.3402795791626
default_shortboard,30,3,1,8,20459.9990722086,1023.0,19.999999093068,12.7701491115628,13.3402795791626
default_shortboard,30,3,1,9,20460.0001255525,1023.0,20.0000001227297,21.4730321287466,13.3402795791626
default_shortboard,30,3,2,0,20459.9996934809,1023.0,19.9999997003723,11.1300102038007,8.71342277526855
